Date,Time,Transaction,Item
2017-02-07,12:42:00,6156,Baguette
2017-02-07,13:04:08,6157,Coffee
2017-02-07,13:26:38,6158,Scandinavian
2017-02-07,13:26:39,6158,Bread
2017-02-07,13:26:40,6158,Nomad bag
2017-02-07,13:29:56,6159,Bread
2017-02-07,13:33:05,6160,Bread
2017-02-07,13:33:06,6160,Pastry
2017-02-07,13:44:13,6162,Coffee
2017-02-07,13:44:14,6162,Coffee
2017-02-07,13:46:30,6163,Coffee
2017-02-07,13:46:31,6163,Coffee
2017-02-07,13:46:32,6163,Cake
2017-02-07,13:46:33,6163,Bread
2017-02-07,14:04:47,6164,Coffee
2017-02-07,14:04:48,6164,Coffee
2017-02-07,14:08:57,6165,Pastry
2017-02-07,14:12:16,6166,Coffee
2017-02-07,14:12:17,6166,Pastry
2017-02-07,14:15:16,6167,Bread
2017-02-07,14:17:34,6168,Salad
2017-02-07,14:20:32,6169,Coffee
2017-02-07,14:39:48,6170,Bread
2017-02-07,14:39:49,6170,Coffee
2017-02-07,14:56:02,6171,Coffee
2017-02-07,14:56:03,6171,Coffee
2017-02-07,14:56:04,6171,Cake
2017-02-07,14:56:05,6171,Alfajores
2017-02-07,14:58:04,6172,Coffee
2017-02-07,15:00:08,6173,Coffee
2017-02-07,15:00:09,6173,Eggs
2017-02-07,15:03:42,6174,Tea
2017-02-07,15:29:32,6175,Bread
2017-02-07,15:36:14,6176,Farm House
2017-02-07,15:43:53,6177,Coffee
2017-02-07,15:45:28,6178,Coffee
2017-02-07,15:45:29,6178,Coffee
2017-02-07,15:45:30,6178,Pastry
2017-02-07,16:02:57,6179,Juice
2017-02-07,16:02:58,6179,Chicken Stew
2017-02-07,16:04:03,6180,Chocolates
2017-02-07,16:17:04,6181,Soup
2017-02-07,16:17:05,6181,Coffee
2017-02-07,16:19:45,6182,Chicken Stew
2017-02-07,16:19:46,6182,Juice
2017-02-07,16:19:47,6182,Eggs
2017-02-07,16:19:48,6182,Cake
2017-02-07,16:41:09,6183,Cake
2017-02-07,16:41:10,6183,Cake
2017-02-07,16:41:11,6183,Coffee
2017-02-07,16:41:12,6183,Hot chocolate
2017-02-07,16:46:43,6184,Coffee
2017-02-07,16:46:44,6184,Coffee
2017-02-07,16:46:45,6184,Cake
2017-02-07,16:54:45,6185,Farm House
2017-02-07,16:58:13,6186,Bread
2017-02-07,17:02:52,6187,Baguette
2017-02-07,17:40:05,6188,Soup
2017-02-07,17:40:33,6189,Spanish Brunch
2017-02-07,17:40:34,6189,Tea
2017-02-07,18:00:29,6190,Coffee
2017-02-07,18:00:30,6190,Cake
2017-02-07,18:06:03,6191,Tea
2017-02-07,18:06:04,6191,Tea
2017-02-07,18:06:05,6191,Spanish Brunch
2017-02-07,18:17:01,6192,Coffee
2017-02-07,18:17:02,6192,Coffee
2017-02-07,18:17:03,6192,Brownie
2017-02-07,18:17:04,6192,Truffles
2017-02-07,18:56:24,6193,Hot chocolate
2017-02-07,19:32:50,6196,Bread
2017-02-07,20:01:26,6197,Coffee
2017-02-07,20:01:27,6197,Alfajores
2017-02-07,20:15:39,6198,Bread
2017-02-07,20:15:40,6198,Smoothies
2017-02-07,20:15:41,6198,Mineral water
2017-02-07,20:15:42,6198,Alfajores
2017-02-07,20:15:43,6198,Brownie
2017-02-07,20:15:44,6198,Cake
2017-02-07,20:15:45,6198,Bread
2017-02-07,20:20:38,6199,Coffee
2017-02-07,20:20:39,6199,Tea
2017-02-07,20:20:40,6199,Cake
2017-02-07,20:40:01,6200,Baguette
2017-02-07,20:48:25,6201,Sandwich
2017-02-08,11:51:18,6203,Alfajores
2017-02-08,12:23:41,6205,Bread
2017-02-08,12:53:23,6206,Bread
2017-02-08,12:53:24,6206,Pastry
2017-02-08,12:56:47,6207,Pastry
2017-02-08,12:56:48,6207,Bread
2017-02-08,12:56:49,6207,Eggs
2017-02-08,13:36:09,6208,Coffee
2017-02-08,13:36:10,6208,Coffee
2017-02-08,13:36:11,6208,Alfajores
2017-02-08,13:38:20,6209,Coffee
2017-02-08,13:38:21,6209,Bread
2017-02-08,13:44:41,6210,Coffee
2017-02-08,13:45:01,6211,Bread
2017-02-08,13:50:26,6212,Coffee
2017-02-08,14:02:25,6213,Bread
2017-02-08,14:02:26,6213,Spanish Brunch
2017-02-08,14:31:18,6214,Coffee
2017-02-08,14:55:57,6215,Coffee
2017-02-08,14:55:58,6215,Coffee
2017-02-08,14:55:59,6215,Pastry
2017-02-08,14:56:00,6215,Medialuna
2017-02-08,15:00:43,6216,Mineral water
2017-02-08,15:00:44,6216,Crisps
2017-02-08,15:00:45,6216,Sandwich
2017-02-08,15:19:18,6217,Coffee
2017-02-08,15:19:19,6217,Coffee
2017-02-08,15:19:20,6217,Bread
2017-02-08,15:19:21,6217,Alfajores
2017-02-08,15:19:22,6217,Alfajores
2017-02-08,15:19:23,6217,Pastry
2017-02-08,15:29:11,6218,Medialuna
2017-02-08,15:29:12,6218,Bread
2017-02-08,15:29:13,6218,Tea
2017-02-08,15:36:37,6219,Coffee
2017-02-08,15:39:50,6220,Baguette
2017-02-08,15:39:51,6220,Farm House
2017-02-08,16:11:39,6222,Bread
2017-02-08,16:11:40,6222,Chicken Stew
2017-02-08,16:20:59,6223,Chocolates
2017-02-08,16:21:00,6223,Chocolates
2017-02-08,16:21:01,6223,Coffee
2017-02-08,16:21:02,6223,Tea
2017-02-08,16:28:55,6224,Tea
2017-02-08,16:28:56,6224,Sandwich
2017-02-08,16:28:57,6224,Brownie
2017-02-08,16:29:42,6225,Brownie
2017-02-08,16:29:43,6225,Tea
2017-02-08,16:29:44,6225,Sandwich
2017-02-08,16:29:45,6225,Art Tray
2017-02-08,16:47:04,6226,Sandwich
2017-02-08,16:47:05,6226,NONE
2017-02-08,16:47:06,6226,Soup
2017-02-08,16:47:07,6226,Soup
2017-02-08,16:47:08,6226,Tea
2017-02-08,16:52:29,6227,Soup
2017-02-08,16:52:30,6227,Hot chocolate
2017-02-08,16:52:31,6227,Brownie
2017-02-08,17:02:09,6228,Soup
2017-02-08,17:12:06,6229,Cake
2017-02-08,17:12:07,6229,Bread
2017-02-08,17:12:08,6229,Coffee
2017-02-08,17:12:09,6229,Coffee
2017-02-08,17:15:30,6230,Coffee
2017-02-08,17:15:31,6230,NONE
2017-02-08,17:21:58,6231,Soup
2017-02-08,17:21:59,6231,Chicken Stew
2017-02-08,17:22:00,6231,Mineral water
2017-02-08,17:23:02,6232,Coffee
2017-02-08,17:24:35,6233,Bread
2017-02-08,17:24:36,6233,Coffee
2017-02-08,17:33:49,6234,Coffee
2017-02-08,17:33:50,6234,Pastry
2017-02-08,18:20:35,6235,Tea
2017-02-08,18:20:36,6235,Coffee
2017-02-08,18:20:37,6235,Bread
2017-02-08,18:26:04,6236,Coffee
2017-02-08,18:26:05,6236,Sandwich
2017-02-08,18:27:58,6237,Bread
2017-02-08,18:37:08,6238,Coffee
2017-02-08,18:39:31,6239,Bread
2017-02-08,18:39:32,6239,Mineral water
2017-02-08,18:39:33,6239,Sandwich
2017-02-08,18:39:34,6239,Tea
2017-02-08,18:49:00,6240,Bread
2017-02-08,18:49:01,6240,Bread
2017-02-08,18:49:02,6240,Cake
2017-02-08,19:28:49,6241,Coffee
2017-02-08,19:28:50,6241,Tea
2017-02-08,19:28:51,6241,Brownie
2017-02-08,19:33:13,6242,Bread
2017-02-08,19:33:14,6242,Bread
2017-02-08,19:50:39,6243,Hot chocolate
2017-02-08,19:50:40,6243,Hot chocolate
2017-02-08,20:14:37,6245,Tea
2017-02-09,11:59:29,6246,Bread
2017-02-09,11:59:30,6246,Bread
2017-02-09,12:44:42,6247,Coffee
2017-02-09,12:44:43,6247,Cookies
2017-02-09,12:53:09,6248,Bread
2017-02-09,12:53:10,6248,Toast
2017-02-09,13:12:41,6249,Bread
2017-02-09,13:12:42,6249,Coffee
2017-02-09,13:12:43,6249,Pastry
2017-02-09,13:12:44,6249,Pastry
2017-02-09,13:15:37,6250,Farm House
2017-02-09,13:16:01,6251,Scandinavian
2017-02-09,13:18:41,6252,Coffee
2017-02-09,13:18:42,6252,Brownie
2017-02-09,13:23:36,6253,Bread
2017-02-09,13:23:37,6253,Hot chocolate
2017-02-09,13:26:24,6254,Coffee
2017-02-09,13:26:25,6254,Toast
2017-02-09,14:05:33,6255,Coffee
2017-02-09,14:17:26,6256,Coffee
2017-02-09,14:17:27,6256,Tea
2017-02-09,14:17:28,6256,Brownie
2017-02-09,14:17:29,6256,Farm House
2017-02-09,14:19:00,6257,Coffee
2017-02-09,14:19:01,6257,Cookies
2017-02-09,14:19:02,6257,Cookies
2017-02-09,14:19:03,6257,Toast
2017-02-09,14:31:13,6258,Valentine's card
2017-02-09,14:39:52,6259,NONE
2017-02-09,14:39:53,6259,Coffee
2017-02-09,14:39:54,6259,Extra Salami or Feta
2017-02-09,14:39:55,6259,Bread
2017-02-09,14:40:29,6260,Valentine's card
2017-02-09,14:48:32,6261,Hot chocolate
2017-02-09,14:48:33,6261,Coffee
2017-02-09,14:48:34,6261,Cookies
2017-02-09,14:48:35,6261,Cookies
2017-02-09,15:07:18,6262,Coffee
2017-02-09,15:07:19,6262,Medialuna
2017-02-09,15:07:20,6262,Medialuna
2017-02-09,15:07:21,6262,Sandwich
2017-02-09,15:14:01,6263,Bread
2017-02-09,15:16:48,6264,Bread
2017-02-09,15:17:21,6265,Bread
2017-02-09,15:18:27,6266,Soup
2017-02-09,15:18:28,6266,Bread
2017-02-09,15:18:29,6266,Coffee
2017-02-09,15:19:19,6267,Pastry
2017-02-09,15:19:20,6267,Jam
2017-02-09,15:26:10,6268,Eggs
2017-02-09,15:26:11,6268,Coffee
2017-02-09,15:29:09,6269,Baguette
2017-02-09,15:47:31,6270,Coffee
2017-02-09,15:52:33,6271,Bread
2017-02-09,16:01:00,6272,Pastry
2017-02-09,16:04:29,6273,Scandinavian
2017-02-09,16:04:30,6273,Cookies
2017-02-09,16:12:28,6274,Soup
2017-02-09,16:13:03,6275,Sandwich
2017-02-09,16:13:04,6275,Coffee
2017-02-09,16:13:29,6276,Sandwich
2017-02-09,16:26:58,6277,Coffee
2017-02-09,16:26:59,6277,Chicken Stew
2017-02-09,16:35:44,6278,Coffee
2017-02-09,17:01:38,6279,Juice
2017-02-09,17:01:39,6279,Toast
2017-02-09,17:01:40,6279,Sandwich
2017-02-09,17:01:41,6279,Sandwich
2017-02-09,17:01:42,6279,Tea
2017-02-09,17:01:43,6279,Coffee
2017-02-09,17:01:44,6279,Cookies
2017-02-09,17:01:45,6279,Alfajores
2017-02-09,17:01:46,6279,Alfajores
2017-02-09,17:01:47,6279,Hot chocolate
2017-02-09,17:10:19,6280,Cookies
2017-02-09,17:23:45,6281,Juice
2017-02-09,17:23:46,6281,Sandwich
2017-02-09,17:23:47,6281,Cake
2017-02-09,17:24:25,6282,Bread
2017-02-09,17:25:11,6283,Coffee
2017-02-09,17:25:48,6284,Fudge
2017-02-09,17:25:49,6284,Sandwich
2017-02-09,17:33:43,6285,Baguette
2017-02-09,17:34:38,6286,Coffee
2017-02-09,17:34:39,6286,Coffee
2017-02-09,17:34:40,6286,Pastry
2017-02-09,17:44:55,6287,Medialuna
2017-02-09,17:44:56,6287,Cake
2017-02-09,17:44:57,6287,Tea
2017-02-09,17:52:23,6288,Bread
2017-02-09,18:19:40,6289,Coffee
2017-02-09,18:19:41,6289,Brownie
2017-02-09,18:56:03,6290,Soup
2017-02-09,18:56:04,6290,Soup
2017-02-09,18:56:05,6290,Bread
2017-02-09,18:56:06,6290,Cake
2017-02-09,18:56:07,6290,Cake
2017-02-09,18:56:08,6290,Tea
2017-02-09,18:56:09,6290,Bread
2017-02-09,18:56:10,6290,Tea
2017-02-09,18:58:15,6291,Juice
2017-02-09,18:58:16,6291,Hot chocolate
2017-02-09,18:58:17,6291,Cake
2017-02-09,19:09:03,6292,Alfajores
2017-02-09,19:09:04,6292,Bread
2017-02-09,19:09:05,6292,Coffee
2017-02-09,20:18:25,6293,Bread
2017-02-09,20:18:26,6293,Cookies
2017-02-09,20:18:27,6293,Bread
2017-02-10,11:54:13,6295,Bread
2017-02-10,12:20:01,6296,Bread
2017-02-10,12:24:32,6297,Bread
2017-02-10,12:46:38,6298,Coffee
2017-02-10,12:50:54,6299,Bread
2017-02-10,12:54:38,6300,Coffee
2017-02-10,12:54:39,6300,Coffee
2017-02-10,12:54:40,6300,Juice
2017-02-10,12:54:41,6300,Cookies
2017-02-10,12:55:37,6301,Bread
2017-02-10,12:55:38,6301,Pastry
2017-02-10,13:04:00,6302,Bread
2017-02-10,13:11:35,6303,Coffee
2017-02-10,13:21:33,6304,Hot chocolate
2017-02-10,13:23:47,6305,Coffee
2017-02-10,13:23:48,6305,Hot chocolate
2017-02-10,13:34:13,6306,Coffee
2017-02-10,13:34:14,6306,Cookies
2017-02-10,13:48:45,6307,Coffee
2017-02-10,13:56:17,6308,Coffee
2017-02-10,13:56:18,6308,Toast
2017-02-10,14:08:40,6310,Tea
2017-02-10,14:19:25,6311,Bread
2017-02-10,14:33:23,6312,Bread
2017-02-10,14:33:58,6313,Coffee
2017-02-10,14:51:28,6314,Bread
2017-02-10,14:51:29,6314,Juice
2017-02-10,14:51:30,6314,Sandwich
2017-02-10,14:51:31,6314,Sandwich
2017-02-10,14:51:32,6314,Cookies
2017-02-10,14:51:33,6314,Alfajores
2017-02-10,15:15:28,6315,Soup
2017-02-10,15:16:25,6316,Soup
2017-02-10,15:24:09,6317,Scone
2017-02-10,15:24:10,6317,Coffee
2017-02-10,15:29:16,6318,Truffles
2017-02-10,15:30:32,6319,Chicken Stew
2017-02-10,15:30:33,6319,Cake
2017-02-10,15:30:34,6319,Juice
2017-02-10,15:34:06,6320,Bread
2017-02-10,15:34:07,6320,Scandinavian
2017-02-10,15:37:58,6321,Coffee
2017-02-10,15:39:21,6322,Sandwich
2017-02-10,15:39:22,6322,Coffee
2017-02-10,15:39:23,6322,Truffles
2017-02-10,15:40:45,6323,Cake
2017-02-10,15:43:22,6324,Bread
2017-02-10,15:45:05,6325,Pastry
2017-02-10,15:45:06,6325,Bread
2017-02-10,15:53:15,6327,Bread
2017-02-10,15:59:29,6328,Bread
2017-02-10,16:05:47,6329,Chicken Stew
2017-02-10,16:09:48,6330,Sandwich
2017-02-10,16:09:49,6330,Coke
2017-02-10,16:14:20,6331,Coffee
2017-02-10,16:14:21,6331,Coffee
2017-02-10,16:14:22,6331,Cake
2017-02-10,16:14:23,6331,Cake
2017-02-10,16:14:24,6331,Salad
2017-02-10,16:14:25,6331,Extra Salami or Feta
2017-02-10,16:14:26,6331,Scandinavian
2017-02-10,16:14:27,6331,Bread
2017-02-10,16:15:15,6332,Scandinavian
2017-02-10,16:46:08,6334,Truffles
2017-02-10,16:46:09,6334,Duck egg
2017-02-10,16:46:10,6334,Extra Salami or Feta
2017-02-10,16:46:11,6334,Spanish Brunch
2017-02-10,16:46:12,6334,Afternoon with the baker
2017-02-10,16:53:56,6335,Medialuna
2017-02-10,16:53:57,6335,Medialuna
2017-02-10,16:59:29,6336,Tea
2017-02-10,16:59:30,6336,Tea
2017-02-10,16:59:31,6336,Soup
2017-02-10,16:59:32,6336,Cake
2017-02-10,16:59:33,6336,Bread
2017-02-10,16:59:34,6336,Scone
2017-02-10,16:59:35,6336,Cake
2017-02-10,17:07:28,6337,Soup
2017-02-10,17:07:29,6337,Coffee
2017-02-10,17:07:30,6337,Coffee
2017-02-10,17:27:24,6338,Medialuna
2017-02-10,17:27:25,6338,Spanish Brunch
2017-02-10,17:27:26,6338,The Nomad
2017-02-10,17:27:27,6338,Cookies
2017-02-10,17:37:06,6339,Bread
2017-02-10,17:37:07,6339,Coffee
2017-02-10,17:41:21,6341,Coffee
2017-02-10,17:41:22,6341,Chicken Stew
2017-02-10,17:41:47,6342,Coffee
2017-02-10,17:46:37,6343,Coffee
2017-02-10,17:46:38,6343,Alfajores
2017-02-10,17:46:39,6343,Pastry
2017-02-10,17:54:26,6344,Coffee
2017-02-10,17:54:46,6345,Coffee
2017-02-10,17:55:51,6346,Coffee
2017-02-10,17:55:52,6346,Brownie
2017-02-10,17:58:37,6347,Soup
2017-02-10,18:00:35,6348,Coffee
2017-02-10,18:00:36,6348,Tea
2017-02-10,18:00:37,6348,Cookies
2017-02-10,18:12:12,6349,Bread
2017-02-10,18:19:24,6350,Bread
2017-02-10,18:23:05,6351,Baguette
2017-02-10,18:23:06,6351,Coffee
2017-02-10,18:35:13,6352,Tea
2017-02-10,18:38:43,6353,Spanish Brunch
2017-02-10,18:39:22,6354,Coffee
2017-02-10,18:39:23,6354,NONE
2017-02-10,19:07:43,6355,Cake
2017-02-10,19:07:44,6355,Cake
2017-02-10,19:07:45,6355,Cookies
2017-02-10,19:10:12,6356,Juice
2017-02-10,19:10:13,6356,Coffee
2017-02-10,19:10:14,6356,Cookies
2017-02-10,19:10:15,6356,Tea
2017-02-10,19:12:30,6357,Cake
2017-02-10,19:12:31,6357,Cookies
2017-02-10,19:12:32,6357,Coffee
2017-02-10,19:12:33,6357,Hot chocolate
2017-02-10,19:14:25,6358,Bread
2017-02-10,19:14:26,6358,Coffee
2017-02-10,19:14:27,6358,Bread
2017-02-10,19:48:15,6359,Coffee
2017-02-10,19:48:16,6359,Scone
2017-02-10,19:51:06,6360,Brownie
2017-02-10,19:51:07,6360,Coffee
2017-02-10,19:51:08,6360,Coffee
2017-02-10,19:51:09,6360,Baguette
2017-02-11,11:31:48,6361,Coffee
2017-02-11,11:31:49,6361,Bread
2017-02-11,11:31:50,6361,Scone
2017-02-11,11:57:28,6362,NONE
2017-02-11,11:57:29,6362,Coffee
2017-02-11,11:57:30,6362,Coffee
2017-02-11,12:00:29,6363,Medialuna
2017-02-11,12:08:41,6364,Bread
2017-02-11,12:19:40,6365,Farm House
2017-02-11,12:19:41,6365,Nomad bag
2017-02-11,12:21:46,6366,Bread
2017-02-11,12:21:47,6366,Pastry
2017-02-11,12:26:02,6367,Toast
2017-02-11,12:26:03,6367,Pastry
2017-02-11,12:26:04,6367,Tea
2017-02-11,12:26:05,6367,Coffee
2017-02-11,12:26:06,6367,Coffee
2017-02-11,12:38:08,6368,Scone
2017-02-11,12:38:09,6368,Pastry
2017-02-11,12:48:44,6369,Cake
2017-02-11,12:48:45,6369,Tea
2017-02-11,12:48:46,6369,Toast
2017-02-11,12:56:29,6370,Baguette
2017-02-11,13:10:00,6371,Bread
2017-02-11,13:11:46,6372,Tea
2017-02-11,13:11:47,6372,Toast
2017-02-11,13:37:15,6373,Coffee
2017-02-11,13:42:08,6374,Hot chocolate
2017-02-11,13:42:09,6374,Pastry
2017-02-11,13:52:45,6375,Tea
2017-02-11,13:56:39,6376,Scandinavian
2017-02-11,13:56:40,6376,Pastry
2017-02-11,13:56:41,6376,Alfajores
2017-02-11,14:14:49,6378,Tea
2017-02-11,14:14:50,6378,Tea
2017-02-11,14:14:51,6378,Pastry
2017-02-11,14:14:52,6378,Toast
2017-02-11,14:14:53,6378,Bread
2017-02-11,14:14:54,6378,Brownie
2017-02-11,14:14:55,6378,Cake
2017-02-11,14:20:03,6379,Coffee
2017-02-11,14:20:04,6379,The Nomad
2017-02-11,14:23:10,6380,Cookies
2017-02-11,14:23:11,6380,Cake
2017-02-11,14:27:43,6381,Bread
2017-02-11,14:36:12,6382,NONE
2017-02-11,14:36:13,6382,Coffee
2017-02-11,14:36:14,6382,Bread
2017-02-11,14:37:21,6383,Coffee
2017-02-11,14:37:22,6383,Pastry
2017-02-11,14:45:37,6384,Cookies
2017-02-11,14:51:42,6385,Bread
2017-02-11,14:52:33,6386,Bread
2017-02-11,14:53:44,6387,Pastry
2017-02-11,14:56:36,6388,Spanish Brunch
2017-02-11,14:56:37,6388,Coffee
2017-02-11,14:56:38,6388,Juice
2017-02-11,14:57:29,6389,Coffee
2017-02-11,14:57:30,6389,Coffee
2017-02-11,14:57:31,6389,Bread
2017-02-11,14:57:32,6389,Toast
2017-02-11,15:12:55,6390,Coffee
2017-02-11,15:12:56,6390,Coffee
2017-02-11,15:12:57,6390,Coffee
2017-02-11,15:24:01,6392,Coffee
2017-02-11,15:24:02,6392,Bread
2017-02-11,15:35:12,6393,Coffee
2017-02-11,15:35:13,6393,Coffee
2017-02-11,15:53:11,6395,Tea
2017-02-11,15:53:12,6395,Tea
2017-02-11,15:53:13,6395,Scone
2017-02-11,15:56:27,6396,Coffee
2017-02-11,15:56:28,6396,Hot chocolate
2017-02-11,15:56:29,6396,Bread
2017-02-11,15:57:21,6397,Bread
2017-02-11,16:02:27,6398,Cookies
2017-02-11,16:02:28,6398,Chicken Stew
2017-02-11,16:03:05,6399,Sandwich
2017-02-11,16:03:06,6399,Hot chocolate
2017-02-11,16:03:07,6399,Bread
2017-02-11,16:08:18,6400,Soup
2017-02-11,16:08:19,6400,The Nomad
2017-02-11,16:08:20,6400,Truffles
2017-02-11,16:16:19,6401,Baguette
2017-02-11,16:19:05,6402,Pastry
2017-02-11,16:26:30,6403,Bread
2017-02-11,16:27:27,6404,Soup
2017-02-11,16:27:28,6404,Coffee
2017-02-11,17:03:45,6406,Bread
2017-02-11,17:18:12,6407,Coffee
2017-02-11,17:18:13,6407,Bread
2017-02-11,17:18:14,6407,Cake
2017-02-11,17:19:42,6408,Chicken Stew
2017-02-11,17:19:43,6408,Coffee
2017-02-11,17:19:44,6408,Tea
2017-02-11,17:20:23,6409,Hot chocolate
2017-02-11,17:23:05,6410,Nomad bag
2017-02-11,17:23:06,6410,Bread
2017-02-11,17:23:07,6410,Coffee
2017-02-11,17:23:08,6410,Coffee
2017-02-11,17:23:09,6410,Cake
2017-02-11,17:23:10,6410,Cake
2017-02-11,17:27:21,6411,Bread
2017-02-11,17:29:45,6412,Spanish Brunch
2017-02-11,17:29:46,6412,The Nomad
2017-02-11,17:29:47,6412,Tea
2017-02-11,17:29:48,6412,Juice
2017-02-11,17:29:49,6412,Art Tray
2017-02-11,17:29:50,6412,Cake
2017-02-11,17:29:51,6412,Cake
2017-02-11,17:29:52,6412,Alfajores
2017-02-11,17:29:53,6412,Tea
2017-02-11,17:29:54,6412,Hot chocolate
2017-02-11,17:39:29,6413,Alfajores
2017-02-11,17:39:30,6413,Brownie
2017-02-11,17:44:35,6414,Coffee
2017-02-11,17:44:36,6414,Hot chocolate
2017-02-11,17:44:37,6414,Coffee
2017-02-11,17:44:38,6414,Bread
2017-02-11,17:44:39,6414,Cake
2017-02-11,17:45:09,6415,Cake
2017-02-11,17:45:10,6415,Bread
2017-02-11,17:45:11,6415,Chicken Stew
2017-02-11,17:52:08,6416,Coffee
2017-02-11,17:52:09,6416,Coffee
2017-02-11,17:52:10,6416,Coffee
2017-02-11,17:52:11,6416,Brownie
2017-02-11,17:55:22,6417,Valentine's card
2017-02-11,18:01:39,6418,Bread
2017-02-11,18:16:18,6419,Bread
2017-02-11,18:20:37,6420,Coffee
2017-02-11,18:20:38,6420,Coffee
2017-02-11,18:20:39,6420,Pastry
2017-02-11,18:52:19,6421,Tea
2017-02-11,18:52:20,6421,Bread
2017-02-11,19:01:26,6422,Soup
2017-02-11,19:01:27,6422,Sandwich
2017-02-11,19:01:28,6422,Coffee
2017-02-11,19:01:29,6422,Tea
2017-02-11,19:10:15,6423,Coffee
2017-02-11,19:10:16,6423,Tea
2017-02-11,19:22:38,6424,Coffee
2017-02-11,19:22:39,6424,Juice
2017-02-11,19:37:29,6425,Coffee
2017-02-11,19:37:30,6425,Pastry
2017-02-11,19:43:22,6426,Bread
2017-02-11,19:43:23,6426,Sandwich
2017-02-11,20:06:45,6427,Bread
2017-02-11,20:10:58,6428,Bread
2017-02-11,20:10:59,6428,Tea
2017-02-11,20:11:00,6428,Tea
2017-02-11,20:11:01,6428,Bread
2017-02-11,20:11:02,6428,Cake
2017-02-11,20:22:23,6429,Afternoon with the baker
2017-02-11,20:29:41,6430,Bread
2017-02-11,20:34:22,6431,Bread
2017-02-11,20:34:23,6431,Scandinavian
2017-02-11,20:38:00,6432,Tea
2017-02-11,20:38:01,6432,Tea
2017-02-11,20:38:02,6432,Cake
2017-02-11,20:38:03,6432,Medialuna
2017-02-11,20:38:04,6432,Medialuna
2017-02-11,20:38:05,6432,Coffee
2017-02-11,20:38:06,6432,Scandinavian
2017-02-11,20:53:26,6433,Scandinavian
2017-02-11,20:57:26,6434,Bread
2017-02-12,13:01:36,6435,Cake
2017-02-12,13:01:37,6435,Bread
2017-02-12,13:01:38,6435,Cookies
2017-02-12,13:01:39,6435,Juice
2017-02-12,13:07:11,6436,Coffee
2017-02-12,13:30:23,6437,Coffee
2017-02-12,13:30:24,6437,Tea
2017-02-12,13:30:25,6437,NONE
2017-02-12,13:30:26,6437,Pastry
2017-02-12,13:31:46,6438,Medialuna
2017-02-12,13:31:47,6438,Coffee
2017-02-12,13:33:43,6439,Coffee
2017-02-12,13:33:44,6439,Toast
2017-02-12,13:36:52,6440,Pastry
2017-02-12,13:36:53,6440,Pastry
2017-02-12,13:36:54,6440,Pastry
2017-02-12,13:36:55,6440,Bread
2017-02-12,13:39:52,6441,Coffee
2017-02-12,13:39:53,6441,Coffee
2017-02-12,13:39:54,6441,Pastry
2017-02-12,13:39:55,6441,Cookies
2017-02-12,13:39:56,6441,Bread
2017-02-12,13:52:18,6442,Bread
2017-02-12,13:54:43,6443,Pastry
2017-02-12,13:54:44,6443,Medialuna
2017-02-12,13:54:45,6443,Baguette
2017-02-12,13:56:30,6444,Coffee
2017-02-12,13:56:31,6444,Scone
2017-02-12,14:05:16,6445,Bread
2017-02-12,14:28:41,6448,Bread
2017-02-12,14:28:42,6448,NONE
2017-02-12,14:28:43,6448,Scone
2017-02-12,14:31:10,6449,Bread
2017-02-12,14:31:11,6449,Baguette
2017-02-12,14:31:12,6449,Coffee
2017-02-12,14:31:13,6449,NONE
2017-02-12,14:32:12,6450,Coffee
2017-02-12,14:35:54,6451,Coffee
2017-02-12,14:35:55,6451,Bread
2017-02-12,14:35:56,6451,Cake
2017-02-12,14:38:01,6453,Coffee
2017-02-12,14:38:02,6453,Coffee
2017-02-12,14:38:03,6453,Scone
2017-02-12,14:38:04,6453,Cake
2017-02-12,14:39:49,6454,Scone
2017-02-12,14:39:50,6454,Bread
2017-02-12,14:42:15,6455,Cake
2017-02-12,14:47:51,6456,Spanish Brunch
2017-02-12,14:47:52,6456,Bread
2017-02-12,15:01:09,6457,Pastry
2017-02-12,15:01:10,6457,Brownie
2017-02-12,15:13:23,6458,Toast
2017-02-12,15:34:45,6459,Bread
2017-02-12,15:35:47,6460,Bread
2017-02-12,15:39:08,6461,Farm House
2017-02-12,15:40:15,6462,Spanish Brunch
2017-02-12,15:40:16,6462,Cake
2017-02-12,16:01:04,6463,Bread
2017-02-12,16:10:11,6464,Coffee
2017-02-12,16:16:21,6465,Coffee
2017-02-12,16:16:22,6465,Coffee
2017-02-12,16:16:23,6465,NONE
2017-02-12,16:16:45,6466,Bread
2017-02-12,16:48:22,6467,Coffee
2017-02-12,16:48:23,6467,Coffee
2017-02-12,16:48:24,6467,Coffee
2017-02-12,17:03:59,6468,Tea
2017-02-12,17:04:00,6468,Cake
2017-02-12,17:06:47,6469,Hot chocolate
2017-02-12,17:06:48,6469,Soup
2017-02-12,17:08:29,6470,Tea
2017-02-12,17:08:30,6470,NONE
2017-02-12,17:20:11,6471,Alfajores
2017-02-12,17:38:47,6472,Cake
2017-02-12,17:38:48,6472,Bread
2017-02-12,17:51:07,6473,Coffee
2017-02-12,17:59:11,6474,Coffee
2017-02-12,17:59:12,6474,Coffee
2017-02-12,17:59:13,6474,Coffee
2017-02-12,17:59:14,6474,Tea
2017-02-12,17:59:15,6474,Toast
2017-02-12,17:59:16,6474,Chicken Stew
2017-02-12,17:59:17,6474,NONE
